participant_id,video_name,start,end,duration,code_group,subcode
P26,2025-02-14_10-07-23,NA,NA,,video,00:00:03.700
P26,2025-02-14_10-07-23,NA,NA,,video,00:00:03.220
P26,2025-02-14_10-07-23,NA,NA,,video,00:00:03.820
P26,2025-02-14_10-07-23,NA,NA,,video,00:00:02.320
P26,2025-02-14_10-07-23,NA,NA,,video,00:00:01.540
P26,2025-02-14_10-07-23,NA,NA,,childprompt,00:00:04.490
P26,2025-02-14_10-07-23,NA,NA,,childreaction2failure,00:00:03.160
P26,2025-02-14_10-07-23,NA,NA,,robotspeaking,00:00:02.880
P26,2025-02-14_10-07-23,NA,NA,,robotspeaking,00:00:02.810
P26,2025-02-14_10-07-23,NA,NA,,robotspeaking,00:00:02.130
P26,2025-02-14_10-07-23,NA,NA,,robotspeaking,00:00:01.290
P26,2025-02-14_10-07-23,NA,NA,,robotspeaking,00:00:02.420
P26,2025-02-14_10-07-23,NA,NA,,quote,00:00:01.110
P26,2025-02-14_10-07-23,NA,NA,,childreaction2failure,00:00:00.630
P26,2025-02-14_10-07-23,NA,NA,,childreaction2failure,00:00:04.490
P26,2025-02-14_10-07-23,NA,NA,,childreaction2failure,00:00:01.110
P26,2025-02-14_10-07-23,NA,NA,,childreaction2failure,00:00:03.210
P26,2025-02-14_10-07-23,NA,NA,,quote,00:00:03.160
P27,2025-02-14_10-17-58_,NA,NA,,childtone,00:00:01.680
P27,2025-02-14_10-17-58_,NA,NA,,quote,00:00:02.120
P27,2025-02-14_10-17-58_,NA,NA,,childprompt,00:00:01.680
P27,2025-02-14_10-17-58_,NA,NA,,childprompt,00:00:02.120
P27,2025-02-14_10-17-58_,NA,NA,,childprompt,00:00:01.700
P27,2025-02-14_10-17-58_,NA,NA,,childtone,00:00:01.150
P27,2025-02-14_10-17-58_,NA,NA,,quote,00:00:01.680
P27,2025-02-14_10-17-58_,NA,NA,,video,00:00:01.680
P27,2025-02-14_10-17-58_,NA,NA,,childreaction2failure,00:00:01.700
P27,2025-02-14_10-17-58_,NA,NA,,childtone,00:00:02.120
P27,2025-02-14_10-17-58_,NA,NA,,childreaction2failure,00:00:02.120
P27,2025-02-14_10-17-58_,NA,NA,,childreaction2failure,00:00:01.150
P27,2025-02-14_10-17-58_,NA,NA,,childreaction2failure,00:00:00.790
P27,2025-02-14_10-17-58_,NA,NA,,childreaction2failure,00:00:02.380
P27,2025-02-14_10-17-58_,NA,NA,,childreaction2failure,00:00:01.680
P27,2025-02-14_10-17-58_,NA,NA,,robotspeaking,00:00:07.920
P27,2025-02-14_10-17-58_,NA,NA,,robotspeaking,00:00:08.430
P27,2025-02-14_10-17-58_,NA,NA,,childprompt,00:00:01.150
P27,2025-02-14_10-17-58_,NA,NA,,robotspeaking,00:00:02.050
P27,2025-02-14_10-17-58_,NA,NA,,robotspeaking,00:00:02.310
P27,2025-02-14_10-17-58_,NA,NA,,video,00:00:02.200
P27,2025-02-14_10-17-58_,NA,NA,,video,00:00:03.360
P27,2025-02-14_10-17-58_,NA,NA,,video,00:00:03.190
P27,2025-02-14_10-17-58_,NA,NA,,video,00:00:01.690
P27,2025-02-14_10-17-58_,NA,NA,,video,00:00:02.120
P27,2025-02-14_10-17-58_,NA,NA,,robotspeaking,00:00:02.840
P28,2025-02-14_10-27-26,NA,NA,,video,00:00:02.200
P28,2025-02-14_10-27-26,NA,NA,,video,00:00:02.940
P28,2025-02-14_10-27-26,NA,NA,,robotspeaking,00:00:01.640
P28,2025-02-14_10-27-26,NA,NA,,video,00:00:02.380
P28,2025-02-14_10-27-26,NA,NA,,video,00:00:02.110
P28,2025-02-14_10-27-26,NA,NA,,video,00:00:01.460
P28,2025-02-14_10-27-26,NA,NA,,robotspeaking,00:00:02.870
P28,2025-02-14_10-27-26,NA,NA,,robotspeaking,00:00:02.220
P28,2025-02-14_10-27-26,NA,NA,,childprompt,00:00:01.300
P28,2025-02-14_10-27-26,NA,NA,,video,00:00:02.200
P28,2025-02-14_10-27-26,NA,NA,,robotspeaking,00:00:06.610
P28,2025-02-14_10-27-26,NA,NA,,robotspeaking,00:00:01.580
P28,2025-02-14_10-27-26,NA,NA,,childreaction2failure,00:00:01.410
P28,2025-02-14_10-27-26,NA,NA,,childreaction2failure,00:00:04.580
P28,2025-02-14_10-27-26,NA,NA,,childreaction2failure,00:00:06.580
P28,2025-02-14_10-27-26,NA,NA,,childreaction2failure,00:00:00.860
P28,2025-02-14_10-27-26,NA,NA,,childreaction2failure,00:00:01.300
P28,2025-02-14_10-27-26,NA,NA,,quote,00:00:01.640
P28,2025-02-14_10-27-26,NA,NA,,quote,00:00:00.860
P28,2025-02-14_10-27-26,NA,NA,,quote,00:00:01.300
P28,2025-02-14_10-27-26,NA,NA,,childprompt,00:00:00.860
P28,2025-02-14_10-27-26,NA,NA,,robotspeaking,00:00:01.840
P28,2025-02-14_10-27-26,NA,NA,,childreaction2failure,00:00:01.630
P28,2025-02-14_10-27-26,NA,NA,,childprompt,00:00:06.580
P28,2025-02-14_10-27-26,NA,NA,,childprompt,00:00:06.160
P29,2025-02-14_10-37-15,NA,NA,,quote,00:00:05.130
P29,2025-02-14_10-37-15,NA,NA,,childprompt,00:00:03.280
P29,2025-02-14_10-37-15,NA,NA,,childprompt,00:00:00.780
P29,2025-02-14_10-37-15,NA,NA,,childprompt,00:00:01.390
P29,2025-02-14_10-37-15,NA,NA,,childprompt,00:00:01.500
P29,2025-02-14_10-37-15,NA,NA,,childtone,00:00:03.280
P29,2025-02-14_10-37-15,NA,NA,,video,00:00:04.990
P29,2025-02-14_10-37-15,NA,NA,,video,00:00:03.550
P29,2025-02-14_10-37-15,NA,NA,,video,00:00:03.260
P29,2025-02-14_10-37-15,NA,NA,,video,00:00:04.570
P29,2025-02-14_10-37-15,NA,NA,,video,00:00:04.100
P29,2025-02-14_10-37-15,NA,NA,,robotspeaking,00:00:02.150
P29,2025-02-14_10-37-15,NA,NA,,robotspeaking,00:00:01.630
P29,2025-02-14_10-37-15,NA,NA,,video,00:00:05.280
P29,2025-02-14_10-37-15,NA,NA,,quote,00:00:00.780
P29,2025-02-14_10-37-15,NA,NA,,quote,00:00:03.280
P29,2025-02-14_10-37-15,NA,NA,,childreaction2failure,00:00:01.500
P29,2025-02-14_10-37-15,NA,NA,,childreaction2failure,00:00:01.390
P29,2025-02-14_10-37-15,NA,NA,,quote,00:00:01.390
P29,2025-02-14_10-37-15,NA,NA,,childreaction2failure,00:00:03.280
P29,2025-02-14_10-37-15,NA,NA,,robotspeaking,00:00:08.030
P29,2025-02-14_10-37-15,NA,NA,,robotspeaking,00:00:01.685
P29,2025-02-14_10-37-15,NA,NA,,robotspeaking,00:00:01.660
P29,2025-02-14_10-37-15,NA,NA,,childreaction2failure,00:00:00.780
P3,2025-02-11_12-12-28,NA,NA,,quote,00:00:00.765
P3,2025-02-11_12-12-28,NA,NA,,childspeaking,00:00:01.000
P3,2025-02-11_12-12-28,NA,NA,,quote,00:00:03.750
P3,2025-02-11_12-12-28,NA,NA,,childreaction2failure,00:00:00.680
P3,2025-02-11_12-12-28,NA,NA,,childreaction2failure,00:00:00.426
P3,2025-02-11_12-12-28,NA,NA,,childreaction2failure,00:00:00.328
P3,2025-02-11_12-12-28,NA,NA,,childreaction2failure,00:00:00.405
P3,2025-02-11_12-12-28,NA,NA,,childreaction2failure,00:00:00.980
P3,2025-02-11_12-12-28,NA,NA,,childspeaking,00:00:01.000
P3,2025-02-11_12-12-28,NA,NA,,childspeaking,00:00:00.430
P3,2025-02-11_12-12-28,NA,NA,,robotspeaking,00:00:00.765
P3,2025-02-11_12-12-28,NA,NA,,video,00:00:00.054
P3,2025-02-11_12-12-28,NA,NA,,robotspeaking,00:00:01.000
P3,2025-02-11_12-12-28,NA,NA,,robotspeaking,00:00:01.000
P3,2025-02-11_12-12-28,NA,NA,,robotspeaking,00:00:01.000
P3,2025-02-11_12-12-28,NA,NA,,video,00:00:00.870
P3,2025-02-11_12-12-28,NA,NA,,video,00:00:00.960
P3,2025-02-11_12-12-28,NA,NA,,video,00:00:00.528
P3,2025-02-11_12-12-28,NA,NA,,video,00:00:00.950
P3,2025-02-11_12-12-28,NA,NA,,video,00:00:00.563
P3,2025-02-11_12-12-28,NA,NA,,childtone,00:00:00.500
P3,2025-02-11_12-12-28,NA,NA,,childprompt,00:00:00.500
P3,2025-02-11_12-12-28,NA,NA,,childprompt,00:00:00.500
P3,2025-02-11_12-12-28,NA,NA,,robotspeaking,00:00:01.000
P3,2025-02-11_12-12-28,NA,NA,,childprompt,00:00:00.810
P30,2025-02-14_10-47-12,NA,NA,,childprompt,00:00:01.410
P30,2025-02-14_10-47-12,NA,NA,,quote,00:00:00.920
P30,2025-02-14_10-47-12,NA,NA,,childprompt,00:00:02.670
P30,2025-02-14_10-47-12,NA,NA,,childprompt,00:00:00.920
P30,2025-02-14_10-47-12,NA,NA,,childtone,00:00:02.080
P30,2025-02-14_10-47-12,NA,NA,,childtone,00:00:00.920
P30,2025-02-14_10-47-12,NA,NA,,video,00:00:03.230
P30,2025-02-14_10-47-12,NA,NA,,video,00:00:02.340
P30,2025-02-14_10-47-12,NA,NA,,video,00:00:02.690
P30,2025-02-14_10-47-12,NA,NA,,video,00:00:02.810
P30,2025-02-14_10-47-12,NA,NA,,robotspeaking,00:00:03.140
P30,2025-02-14_10-47-12,NA,NA,,robotspeaking,00:00:01.960
P30,2025-02-14_10-47-12,NA,NA,,robotspeaking,00:00:01.970
P30,2025-02-14_10-47-12,NA,NA,,robotspeaking,00:00:01.910
P30,2025-02-14_10-47-12,NA,NA,,robotspeaking,00:00:02.410
P30,2025-02-14_10-47-12,NA,NA,,childreaction2failure,00:00:02.080
P30,2025-02-14_10-47-12,NA,NA,,childreaction2failure,00:00:02.155
P30,2025-02-14_10-47-12,NA,NA,,childreaction2failure,00:00:01.410
P30,2025-02-14_10-47-12,NA,NA,,childreaction2failure,00:00:02.670
P30,2025-02-14_10-47-12,NA,NA,,childreaction2failure,00:00:00.920
P30,2025-02-14_10-47-12,NA,NA,,quote,00:00:02.080
P30,2025-02-14_10-47-12,NA,NA,,quote,00:00:01.410
P30,2025-02-14_10-47-12,NA,NA,,quote,00:00:02.670
P30,2025-02-14_10-47-12,NA,NA,,childprompt,00:00:02.080
P30,2025-02-14_10-47-12,NA,NA,,video,00:00:01.610
P30,2025-02-14_10-47-12,NA,NA,,video,00:00:01.150
P32,2025-02-14_11-21-57,NA,NA,,childreaction2failure,00:00:01.630
P32,2025-02-14_11-21-57,NA,NA,,childprompt,00:00:02.040
P32,2025-02-14_11-21-57,NA,NA,,childprompt,00:00:02.720
P32,2025-02-14_11-21-57,NA,NA,,childprompt,00:00:01.630
P32,2025-02-14_11-21-57,NA,NA,,childprompt,00:00:01.390
P32,2025-02-14_11-21-57,NA,NA,,childtone,00:00:02.040
P32,2025-02-14_11-21-57,NA,NA,,childtone,00:00:02.720
P32,2025-02-14_11-21-57,NA,NA,,childtone,00:00:01.630
P32,2025-02-14_11-21-57,NA,NA,,childtone,00:00:01.390
P32,2025-02-14_11-21-57,NA,NA,,video,00:00:03.510
P32,2025-02-14_11-21-57,NA,NA,,childreaction2failure,00:00:01.390
P32,2025-02-14_11-21-57,NA,NA,,video,00:00:02.700
P32,2025-02-14_11-21-57,NA,NA,,video,00:00:02.800
P32,2025-02-14_11-21-57,NA,NA,,video,00:00:03.660
P32,2025-02-14_11-21-57,NA,NA,,video,00:00:01.590
P32,2025-02-14_11-21-57,NA,NA,,robotspeaking,00:00:03.280
P32,2025-02-14_11-21-57,NA,NA,,robotspeaking,00:00:01.790
P32,2025-02-14_11-21-57,NA,NA,,robotspeaking,00:00:01.700
P32,2025-02-14_11-21-57,NA,NA,,robotspeaking,00:00:01.540
P32,2025-02-14_11-21-57,NA,NA,,robotspeaking,00:00:01.340
P32,2025-02-14_11-21-57,NA,NA,,childreaction2failure,00:00:02.040
P32,2025-02-14_11-21-57,NA,NA,,childreaction2failure,00:00:01.000
P32,2025-02-14_11-21-57,NA,NA,,quote,00:00:01.000
P32,2025-02-14_11-21-57,NA,NA,,quote,00:00:01.390
P32,2025-02-14_11-21-57,NA,NA,,video,00:00:02.420
P32,2025-02-14_11-21-57,NA,NA,,childreaction2failure,00:00:02.720
P33,2025-02-14_11-33-38,NA,NA,,quote,00:00:02.010
P33,2025-02-14_11-33-38,NA,NA,,quote,00:00:01.360
P33,2025-02-14_11-33-38,NA,NA,,quote,00:00:02.020
P33,2025-02-14_11-33-38,NA,NA,,quote,00:00:02.880
P33,2025-02-14_11-33-38,NA,NA,,childreaction2failure,00:00:02.020
P33,2025-02-14_11-33-38,NA,NA,,childprompt,00:00:02.880
P33,2025-02-14_11-33-38,NA,NA,,childprompt,00:00:02.020
P33,2025-02-14_11-33-38,NA,NA,,childprompt,00:00:01.360
P33,2025-02-14_11-33-38,NA,NA,,childprompt,00:00:02.010
P33,2025-02-14_11-33-38,NA,NA,,childtone,00:00:02.880
P33,2025-02-14_11-33-38,NA,NA,,childreaction2failure,00:00:02.010
P33,2025-02-14_11-33-38,NA,NA,,video,00:00:02.920
P33,2025-02-14_11-33-38,NA,NA,,video,00:00:02.940
P33,2025-02-14_11-33-38,NA,NA,,video,00:00:01.730
P33,2025-02-14_11-33-38,NA,NA,,childtone,00:00:01.360
P33,2025-02-14_11-33-38,NA,NA,,video,00:00:01.380
P33,2025-02-14_11-33-38,NA,NA,,video,00:00:01.560
P33,2025-02-14_11-33-38,NA,NA,,robotspeaking,00:00:02.220
P33,2025-02-14_11-33-38,NA,NA,,robotspeaking,00:00:02.000
P33,2025-02-14_11-33-38,NA,NA,,robotspeaking,00:00:01.760
P33,2025-02-14_11-33-38,NA,NA,,robotspeaking,00:00:01.320
P33,2025-02-14_11-33-38,NA,NA,,robotspeaking,00:00:04.150
P33,2025-02-14_11-33-38,NA,NA,,childreaction2failure,00:00:02.880
P33,2025-02-14_11-33-38,NA,NA,,video,00:00:02.540
P33,2025-02-14_11-33-38,NA,NA,,childreaction2failure,00:00:01.360
P34,2025-02-14_11-43-08,NA,NA,,video,00:00:03.070
P34,2025-02-14_11-43-08,NA,NA,,video,00:00:02.260
P34,2025-02-14_11-43-08,NA,NA,,video,00:00:02.590
P34,2025-02-14_11-43-08,NA,NA,,video,00:00:02.120
P34,2025-02-14_11-43-08,NA,NA,,video,00:00:01.880
P34,2025-02-14_11-43-08,NA,NA,,video,00:00:01.890
P35,2025-02-14_11-52-57,NA,NA,,childreaction2failure,00:00:01.930
P35,2025-02-14_11-52-57,NA,NA,,quote,00:00:02.130
P35,2025-02-14_11-52-57,NA,NA,,quote,00:00:01.930
P35,2025-02-14_11-52-57,NA,NA,,childreaction2failure,00:00:02.110
P35,2025-02-14_11-52-57,NA,NA,,quote,00:00:01.370
P35,2025-02-14_11-52-57,NA,NA,,childreaction2failure,00:00:02.130
P35,2025-02-14_11-52-57,NA,NA,,childprompt,00:00:01.370
P35,2025-02-14_11-52-57,NA,NA,,childprompt,00:00:01.930
P35,2025-02-14_11-52-57,NA,NA,,childprompt,00:00:02.110
P35,2025-02-14_11-52-57,NA,NA,,childprompt,00:00:02.130
P35,2025-02-14_11-52-57,NA,NA,,childtone,00:00:02.110
P35,2025-02-14_11-52-57,NA,NA,,childtone,00:00:02.130
P35,2025-02-14_11-52-57,NA,NA,,video,00:00:01.360
P35,2025-02-14_11-52-57,NA,NA,,video,00:00:01.760
P35,2025-02-14_11-52-57,NA,NA,,video,00:00:01.620
P35,2025-02-14_11-52-57,NA,NA,,video,00:00:01.650
P35,2025-02-14_11-52-57,NA,NA,,video,00:00:01.310
P35,2025-02-14_11-52-57,NA,NA,,robotspeaking,00:00:01.380
P35,2025-02-14_11-52-57,NA,NA,,robotspeaking,00:00:01.760
P35,2025-02-14_11-52-57,NA,NA,,robotspeaking,00:00:01.670
P35,2025-02-14_11-52-57,NA,NA,,video,00:00:02.910
P35,2025-02-14_11-52-57,NA,NA,,robotspeaking,00:00:07.760
